level_0,index,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
2704,2704,12.618999,0.7838426,0.4884469,11.669531,0.22884099,34.63832,130.04895,0.9978143,3.284651,0.6621796,12.52768,7.0
46707,46707,7.575066,1.3846164,0.82633686,2.541449,0.18423322,8.676056,157.11787,1.0005561,3.4545853,0.9191703,10.214413,4.0
33905,33905,6.9375114,0.7251291,0.6489474,7.459536,0.29319045,13.833343,141.57596,0.9993898,3.308987,1.1491429,9.520014,3.0
8274,8274,11.069969,0.971773,0.6802113,12.1008005,0.38352937,39.33086,111.32685,0.99719316,3.2060518,1.1056188,12.111239,7.0
27204,27204,7.7210107,0.61964005,0.30840492,5.234108,0.4037858,56.703762,160.02686,0.993843,3.3591383,1.3803294,11.995582,4.0
87617,27617,7.349885,0.65493387,0.0833889,10.525829,0.2961274,33.71676,185.49942,0.9987146,3.05687,1.5288779,12.607051,7.0
22715,22715,9.334187,0.7247401,0.63858587,4.278542,0.48448053,42.86065,154.89426,0.9925499,3.381479,1.112273,11.058474,5.0
13555,13555,11.128554,0.77383006,0.19264439,10.217925,0.30578136,41.288673,44.617573,0.9962446,3.4125245,1.7668791,12.875809,3.0
179526,59526,8.99898,1.033472,0.18344706,4.7087455,0.30181548,39.297405,142.10982,0.99852663,3.2400799,1.661714,13.399578,5.0
24383,24383,8.917946,0.9536526,0.39113295,9.5473795,0.26516935,19.375328,94.67811,0.9979799,3.4577155,1.2072588,12.340984,7.0
118509,58509,12.351776,0.4403119,0.79508865,7.9438267,0.5026359,56.838547,107.78674,0.9953811,3.7132175,1.4516246,12.036777,5.0
65859,5859,11.976832,1.1488525,0.68844235,8.973875,0.071514316,15.653908,100.87963,1.0016732,3.2064629,0.7481853,11.056155,6.0
163735,43735,6.4390764,0.9570569,0.7492733,10.068099,0.10795237,4.0781636,130.06766,1.0019313,3.3966558,1.0641793,9.679628,3.0
24769,24769,7.977887,1.3403431,0.30788335,6.923794,0.024687631,2.3503792,238.37788,1.0032945,3.0472333,1.3462762,11.430236,5.0
170684,50684,11.69543,1.1065035,0.5866983,12.165003,0.13426296,11.090285,27.650251,1.0010259,3.3394728,1.5244879,11.951524,3.0
73904,13904,11.028073,0.49305567,0.4338152,6.092052,0.43564802,60.877106,150.61304,0.99404657,3.4666407,0.70102435,10.820354,6.0
7632,7632,13.331487,0.32326487,0.5963889,11.115105,0.36393332,62.54826,172.83418,0.99407816,3.5887506,0.9268411,11.229105,5.0
59532,59532,9.472738,1.3387305,0.5991337,4.61375,0.19026208,22.757975,126.853165,0.9990546,3.249415,0.9727477,11.45351,7.0
23480,23480,8.714137,1.238958,0.3169784,5.204397,0.27050126,17.348057,122.71703,0.99844736,3.2704387,1.5800154,12.679886,3.0
161499,41499,10.034544,1.018275,0.13224147,8.0728245,0.2648564,33.747807,80.13059,0.9982438,3.378045,1.671085,13.17483,5.0
79854,19854,13.7861805,0.5604117,0.87529904,4.3896017,0.494096,55.775333,220.96783,0.9917402,3.7323604,0.5133864,9.710627,5.0
165873,45873,15.202243,0.28341374,0.7653268,9.538268,0.46443567,68.61876,254.74211,0.99111384,3.51406,0.34714746,9.740584,6.0
14874,14874,9.984374,1.0185199,0.3972612,7.6397977,0.33743495,36.034878,73.79774,0.99693084,3.5437875,1.4332459,12.802021,3.0
111197,51197,9.039442,1.0060259,0.5556699,6.4312625,0.41497812,31.316051,111.84074,0.9941455,3.651101,1.182036,11.349908,3.0
142173,22173,6.182476,0.3817854,0.59254706,8.0091095,0.4242099,25.003012,194.87949,0.99556524,3.2013514,1.1481595,9.710506,3.0
34153,34153,8.249136,0.4787855,0.31922606,9.973654,0.2817327,28.929867,174.36935,0.99684334,3.3263147,1.1559386,10.607683,5.0
10286,10286,10.314704,1.3025297,0.8732673,7.8838243,0.31386206,26.916252,147.02428,0.99803036,3.2960894,1.1488334,10.702896,3.0
130977,10977,9.729973,0.7802098,0.3660214,12.4697485,0.3787592,11.656763,40.044216,1.0003873,3.5595944,1.3306813,13.607684,5.0
69654,9654,8.874732,1.0574418,0.22061226,8.383468,0.3469333,61.186054,237.79472,0.99379957,2.8934443,1.7099676,12.675227,8.0
98722,38722,10.194197,0.7740769,0.5176513,6.3010983,0.45425236,47.535515,142.13058,0.99285793,3.6716049,1.144296,10.642818,5.0
96434,36434,10.095863,1.0918503,0.6984992,4.9427514,0.32129827,23.313278,163.12578,0.99742275,3.4312983,1.2346053,12.267345,8.0
174526,54526,8.360196,0.666379,0.3297022,11.48201,0.12546293,19.184011,75.5183,0.9996343,3.1402166,1.3540726,10.470535,3.0
36533,36533,9.372126,1.2217042,0.15589407,11.416865,0.3169152,39.698757,55.394547,0.99376297,3.555991,1.6167117,12.66764,3.0
147437,27437,11.087765,1.1816099,0.53980595,9.474435,0.1920271,10.304824,53.304756,1.0008353,3.4667947,1.3469476,13.037272,3.0
176343,56343,10.131316,1.1472999,0.39989895,8.93984,0.16586599,14.173289,85.34591,1.001171,3.324562,1.5003723,12.677929,3.0
173446,53446,14.943669,0.97744197,0.7388463,8.998739,0.50767154,59.5589,124.03193,0.9923422,3.8452203,1.0429617,12.96108,5.0
89820,29820,11.975751,0.752346,0.1637746,12.42264,0.320221,45.42405,123.47473,1.0000566,2.8964055,0.9983538,12.865281,7.0
35028,35028,12.923367,0.3347855,0.30225804,9.2085905,0.3435977,66.42124,148.32108,0.9937765,3.4469926,0.67581385,11.055875,6.0
131894,11894,10.050382,1.3975396,0.6657624,9.739187,0.0709368,6.086123,42.84007,1.0018091,3.1769445,1.5322309,11.31568,3.0
50280,50280,9.572361,0.5496672,0.41029292,6.317058,0.5764538,52.11671,57.876457,0.99342954,3.8835022,1.4452688,12.694839,5.0
44328,44328,11.571911,0.92654294,0.588218,9.919725,0.5321109,54.74151,153.25133,0.99442613,3.8189762,1.7015846,12.774735,5.0
34454,34454,7.8615365,1.0179399,0.65567607,3.1526902,0.3839455,35.74545,187.68321,0.99378335,3.0968037,1.0778171,11.200248,7.0
150448,30448,7.930185,1.3379971,0.9415633,7.782612,0.36248446,5.4161344,211.27888,0.99935615,3.6766021,0.93110704,10.618597,3.0
32230,32230,7.000711,0.1479097,0.22180948,13.287658,0.34994432,62.162678,264.47977,0.99758697,3.0551271,0.81158614,10.471656,6.0
28015,28015,11.459702,0.5504316,0.6135794,9.0324955,0.36066875,55.536472,159.76747,0.9942865,3.266279,1.0200982,11.441041,6.0
144817,24817,8.030769,0.71465707,0.7489748,4.436561,0.45825717,26.022972,185.6992,0.9950575,3.4640782,0.93637925,10.529134,3.0
41687,41687,11.743461,0.98394763,0.4074769,9.817197,0.32818413,38.437366,53.502525,0.9964136,3.683921,1.5801626,13.199395,3.0
145700,25700,6.6221375,1.3363883,0.89956945,8.310283,0.19345628,3.1002133,123.230415,1.0019805,3.3845046,1.1376764,10.580346,3.0
82938,22938,11.573131,0.9141021,0.550143,5.783421,0.3368266,48.17475,157.87224,0.99540967,3.2686734,0.699785,11.596497,7.0
102347,42347,7.8022366,0.5326556,0.3298872,10.143669,0.23616886,37.34597,198.86134,0.996824,3.0641434,1.1587855,10.5273285,5.0
17006,17006,10.794079,0.43557492,0.5322735,9.725482,0.31902212,66.59302,246.78436,0.99213946,2.8745658,0.67499536,9.765037,6.0
151490,31490,11.217307,1.3547419,0.90465266,7.4692526,0.34070426,8.618006,80.64914,1.000411,3.4585507,1.5441025,12.960754,3.0
24083,24083,12.658989,0.21470572,0.48458079,13.954697,0.34188145,69.50419,232.47404,0.99326015,3.0459242,0.5698903,9.224827,6.0
100647,40647,6.6060214,0.8740016,0.1305526,7.069837,0.23267807,33.505768,232.24014,0.9988972,3.0016968,1.7424618,12.1219635,8.0
83865,23865,8.503808,1.1571943,0.7490693,2.2499356,0.34066257,24.36848,189.5464,0.9951387,3.4722416,0.9441478,10.724102,4.0
149121,29121,10.763615,0.9174454,0.29595193,12.090828,0.11578931,11.35881,24.580626,1.0017666,3.43958,1.5025759,12.499082,3.0
102278,42278,8.813735,0.77353734,0.14386658,12.221888,0.4098171,54.944584,125.32264,0.9930106,3.409863,1.2209215,12.12359,8.0
122463,2463,12.74034,0.48018774,0.4225495,8.366007,0.51246476,63.8639,137.76942,0.9926561,3.8157384,0.8414592,11.697395,5.0
154799,34799,9.734278,1.0959282,0.080268875,4.980778,0.2175898,29.210592,185.05469,1.0014825,3.1167884,1.786229,13.870006,8.0
30711,30711,12.718112,0.86369866,0.49024782,12.235965,0.33947653,50.12191,122.28239,0.99467367,3.563845,1.0766957,12.440284,8.0
71512,11512,9.852786,0.7741195,0.24319413,8.335571,0.4450246,58.737144,89.2494,0.9942079,3.7254112,1.5441344,12.698881,5.0
156463,36463,9.398503,1.3658016,0.2237724,9.000992,0.10424823,9.297597,90.31368,1.0005099,3.5103598,1.4753572,13.036579,3.0
26592,26592,10.297016,1.5273237,0.4788829,9.639898,0.19610588,8.135721,201.5008,1.0003585,3.2306607,1.7521449,13.538727,8.0
32246,32246,10.572351,0.8794727,0.42502922,9.236989,0.24751192,29.714493,117.71386,0.9988786,3.0581324,1.1740124,12.229296,3.0
68441,8441,12.972001,1.2582322,0.6283494,10.713102,0.11981122,8.914254,36.281754,1.0016571,3.4571366,1.1039108,12.989361,3.0
117265,57265,9.492012,0.3538873,0.19644876,11.373666,0.30799586,57.09992,191.00838,0.9947687,3.1249804,0.7557812,10.190922,8.0
109103,49103,11.275142,0.5527599,0.8185421,6.130044,0.45831376,39.862015,150.40155,0.99502283,3.5731022,0.71039265,11.102516,3.0
22476,22476,7.41291,0.5645267,0.93189144,2.2388427,0.57961,33.59168,209.39638,0.99187845,3.8479931,1.1927923,8.8051,4.0
103216,43216,10.717521,1.2713395,0.43880045,4.826597,0.05067774,18.519878,216.25839,1.0006787,2.9041452,1.0635971,11.62232,4.0
108696,48696,9.383487,0.6623987,0.23779361,8.529753,0.32510176,40.063725,113.74983,0.9973377,3.3065906,1.3839774,12.674061,6.0
175259,55259,12.568286,0.8631712,0.40200502,9.911042,0.42855805,53.8223,100.02162,0.99503666,3.6560066,1.2689837,13.389746,5.0
86471,26471,12.403908,0.8483295,0.6284899,6.8116035,0.17673878,37.27139,141.46892,0.99813926,3.7167325,0.78176093,11.402385,6.0
101088,41088,11.102514,0.44813877,0.9276615,4.568866,0.5443751,60.93773,232.09248,0.9911424,3.7195551,1.2739843,9.093424,5.0
59337,59337,7.245921,1.1327269,0.82172877,3.7236786,0.26648986,18.826431,209.15001,0.99751383,3.2046115,0.84513044,9.451832,4.0
103125,43125,12.386724,1.0718805,0.8187223,9.596911,0.2280776,20.454288,109.69442,1.0004005,3.1800263,0.7502418,11.93798,3.0
49528,49528,7.760213,0.71334076,0.5218165,3.8538425,0.4147294,33.5026,139.16081,0.99496245,3.3374429,1.1880659,10.935523,4.0
66949,6949,12.07362,0.6148959,0.45311633,11.220443,0.15210104,37.166744,173.17294,0.9999652,2.9954193,0.8305296,11.270223,6.0
179948,59948,8.359225,0.89729685,0.30328873,10.964158,0.214424,26.758112,66.60335,0.9982529,3.1712818,1.5305291,11.21439,3.0
75404,15404,9.453552,1.0070002,0.293908,10.914604,0.23760016,29.177576,55.59224,0.9984801,3.3359032,1.3635501,12.046284,3.0
148364,28364,5.6073565,0.19127037,0.6169242,9.248484,0.34427828,25.877892,276.04147,0.9975879,3.1123395,0.57411623,8.828185,7.0
159534,39534,11.68505,1.4325866,0.6328813,9.931195,0.12695697,4.817311,41.36051,1.0020125,3.482549,1.3931965,13.2807,3.0
168308,48308,10.703593,0.8372666,0.12252648,12.414192,0.42538878,61.756985,49.946102,0.9953087,3.3669877,1.3751233,12.892208,7.0
168673,48673,12.374896,1.5176463,0.66465276,10.989787,0.22931056,7.5553784,28.185091,0.9997792,3.7060113,1.6847665,13.890821,3.0
165141,45141,11.259482,0.7482134,0.08008181,9.098115,0.2921781,63.415054,92.91703,0.99447125,3.5554314,1.5492893,12.437894,4.0
179033,59033,9.043852,1.3062038,0.5468343,11.183051,0.2127342,10.345194,79.26303,0.99981534,3.5179653,1.3490059,12.546175,3.0
159772,39772,9.821352,0.7036485,0.37522215,9.575221,0.5101923,49.005657,136.64207,0.9917292,3.7675138,1.1417398,11.274478,5.0
147044,27044,11.135601,1.329429,0.66545653,4.758885,0.16929264,38.269146,187.96477,0.9964302,2.932984,0.9407415,11.359738,4.0
98592,38592,6.444521,0.32163686,0.035591964,11.53466,0.33121872,53.896748,142.43448,0.9970811,3.4463332,1.6477528,12.111447,5.0
160076,40076,6.3134847,0.34549907,0.648005,7.0471787,0.5091881,26.909992,177.84955,0.9941485,3.4671838,0.96598727,9.887687,3.0
94712,34712,12.26178,1.4364549,0.6921903,4.3169813,0.04778627,10.9555235,186.21886,1.0020247,3.0491745,0.86136717,12.137766,4.0
126452,6452,11.260254,0.80744845,0.5846332,6.859385,0.21455699,58.483498,227.44238,0.99491006,2.959626,0.6433429,10.417609,6.0
28380,28380,12.092444,1.1825161,0.94147515,8.942983,0.44765916,24.169632,138.64534,0.99837494,3.5063882,1.4584101,12.964057,8.0
100200,40200,10.277824,0.35289735,0.34133092,12.097526,0.30287525,50.35849,154.27942,0.99666077,3.0058289,0.5593581,10.540235,6.0
97282,37282,7.2290936,0.73263454,0.13129611,4.9008675,0.32762736,25.172731,158.74736,0.9995169,3.2654948,1.684962,12.860842,5.0
147651,27651,12.421833,1.4574888,0.053292897,13.368928,0.23273183,41.37925,17.924726,0.9939714,3.6600313,1.9449135,13.975791,7.0
151083,31083,9.962558,0.79948753,0.66923857,5.472624,0.39740187,40.215054,163.70679,0.9944662,3.4475286,1.215765,10.9220915,3.0
151488,31488,8.712758,0.93400913,0.5258265,8.328723,0.2883926,16.678743,82.16801,0.99869084,3.2223754,1.3490262,12.041989,3.0
113428,53428,12.77748,0.5499008,0.93658936,6.8764997,0.47877222,65.397705,258.50842,0.9910326,3.3453736,1.0631157,9.051035,5.0
74318,14318,13.277119,0.8888026,0.64663047,8.074372,0.41745952,47.77745,130.7341,0.9967011,3.4064848,0.6697541,12.3902855,8.0
95980,35980,13.4809265,1.4697849,0.992057,9.409025,0.4379219,7.71652,163.44144,0.9989376,3.4757822,0.8155382,12.222631,4.0
78545,18545,6.9319854,0.49773672,0.21668428,8.159439,0.35921243,55.252167,198.66724,0.9960849,3.3036892,1.6573148,11.293258,8.0
52841,52841,7.4589596,1.4900042,0.59552747,3.4964497,0.25331894,22.728634,123.19786,0.9955187,3.344705,1.4609507,10.009342,4.0
65634,5634,12.248338,1.2993792,0.9410164,10.942449,0.35236737,13.378125,120.32479,0.99965876,3.5751724,1.214366,12.571238,3.0
154819,34819,5.7041945,0.34109682,0.6749593,9.914886,0.28200877,15.690496,220.59988,0.9988896,3.1943042,0.7302594,9.046722,3.0
123586,3586,11.084989,0.68817055,0.32049003,8.884994,0.26063168,36.31937,56.15906,0.9988645,3.3925436,1.3483672,12.564271,3.0
75339,15339,12.254055,1.4216789,0.8902322,6.6080976,0.2645382,15.57258,141.12996,0.99751806,3.5668368,1.0764085,11.483637,4.0
87349,27349,9.123381,0.44387075,0.15710336,11.551897,0.20091039,39.23864,177.1592,0.99898034,3.0722055,1.2354497,11.675976,7.0
2828,2828,11.700446,0.51602006,0.70111644,12.269377,0.28358573,24.909048,143.1572,0.9985012,3.3984032,0.9140276,12.298549,8.0
40864,40864,10.966646,1.2042236,0.10459961,6.5570974,0.047823474,6.3072133,188.76215,1.0023943,3.1567643,1.4728893,13.319332,5.0
96870,36870,11.242018,0.8498664,0.86803,11.143863,0.54802406,22.378666,123.274734,0.9963229,3.4294353,1.5095774,13.584503,5.0
164745,44745,11.927279,1.3919669,0.16673595,13.631372,0.48081532,60.309174,42.621914,0.9912011,3.833297,1.8590999,13.481452,3.0
66199,6199,10.778601,1.4355575,0.15732278,12.629008,0.06485926,11.055826,23.868595,1.000217,3.5250351,1.6707549,12.333281,3.0
139068,19068,11.060351,0.7359756,0.049708176,9.088008,0.3769887,66.36705,116.236015,0.99768955,3.5068362,1.5502789,13.784836,8.0
109457,49457,11.409471,1.2020633,0.78296,9.361169,0.10010486,8.171495,145.82182,1.0020407,3.2398646,0.98919386,12.034709,8.0
118129,58129,9.6106415,0.6547257,0.51424015,7.487971,0.44438994,52.46105,139.78069,0.9934791,3.3337734,1.2124112,10.6223545,3.0
160274,40274,12.121707,0.44439808,0.8212532,3.193175,0.44840658,58.385822,250.03728,0.99277043,3.4392512,0.5629773,10.387276,5.0
121071,1071,9.142718,1.4526622,0.34941143,8.122511,0.2242365,17.438206,74.211174,0.9980743,3.552396,1.6899705,13.068289,3.0
123879,3879,7.383987,0.5760957,0.2808257,9.270545,0.32993025,47.681114,113.02141,0.9964765,3.379561,1.5221273,10.795223,3.0
92995,32995,7.2835445,0.736145,0.12637699,6.945405,0.23127349,23.238794,195.0293,1.0001996,3.1513863,1.4908715,12.686386,8.0
21101,21101,9.798445,1.5267904,0.95664066,4.293826,0.2335704,10.334247,197.6884,0.9991863,3.6715126,1.1446321,10.580438,4.0
124959,4959,7.96859,1.16671,0.66042286,7.2625546,0.12924883,6.7696543,83.493774,1.0011972,3.5888734,1.2471551,10.288698,3.0
55986,55986,8.082218,1.0744127,0.91487634,6.781248,0.27705386,12.906345,179.18658,1.000679,3.4825017,0.7613031,9.336068,6.0
120963,963,10.95683,1.4926794,0.2774607,12.565372,0.12694004,18.382586,26.690044,0.9981471,3.650337,1.8252888,12.887163,3.0
123770,3770,13.982436,0.46355742,0.75492895,8.015162,0.53740746,70.22088,256.26154,0.99070704,3.4659567,0.4980934,11.95464,5.0
156022,36022,8.071273,0.66575605,0.57928914,11.00222,0.18975863,34.98616,160.13588,0.99825543,3.008313,1.3294933,10.232287,4.0
38364,38364,11.904451,1.4646211,0.71384215,9.635102,0.33720103,17.333372,58.891815,0.9982519,3.6883163,1.4308252,13.791699,3.0
93919,33919,11.038849,1.4172711,0.9099488,10.295764,0.2536621,6.043473,77.40743,1.0015411,3.4190254,0.8807607,11.977216,3.0
142360,22360,6.8869715,0.8234739,0.7873253,6.798805,0.20206913,13.271514,185.10178,1.0001721,3.4353156,0.88044596,9.441256,3.0
141131,21131,10.19436,1.0773906,0.24148697,6.457214,0.15957412,19.994781,78.56379,1.000374,3.2158766,1.4910524,12.739597,3.0
163840,43840,5.8095374,0.36260372,0.8518291,8.970039,0.31764972,17.065464,252.8962,0.99854463,3.2738802,0.6998412,8.860877,3.0
129641,9641,10.627217,1.3262597,0.15822396,3.404484,0.1692208,25.667467,242.20215,1.0011852,2.9410908,1.8038431,13.903081,8.0
113115,53115,6.8677964,1.0375171,0.8899174,6.9250417,0.43520615,10.6061735,194.41565,0.9973112,3.2041912,1.2749419,9.684248,4.0
116210,56210,10.354902,1.1071516,0.5562799,8.369917,0.16111124,12.045875,50.87084,1.0007651,3.3329475,1.2242025,12.17302,3.0
107036,47036,8.53116,0.5149537,0.5273676,8.241344,0.31751272,37.326206,179.01768,0.995536,3.3382602,0.776799,10.208177,3.0
2516,2516,7.695705,1.0391706,0.7848155,12.1889925,0.4938094,25.588005,157.09477,0.9943744,3.7215712,1.5427535,9.810999,8.0
161678,41678,9.33059,1.2749016,0.7780946,5.5352726,0.12623487,20.6435,200.14769,0.99852663,3.2032213,0.99862564,10.560419,3.0
103846,43846,9.453296,0.5119459,0.25338146,10.84722,0.3220633,54.382343,115.51365,0.99650854,3.3826108,1.0014247,11.523316,7.0
29962,29962,13.073237,1.1538234,0.23253827,8.443678,0.090999775,19.570389,75.17004,1.0013674,3.3550591,1.1336913,13.245003,3.0
170672,50672,12.432166,0.24324484,0.7713696,9.884146,0.46058062,64.14869,246.0807,0.9922149,3.2712507,0.5153603,9.519487,6.0
129284,9284,9.108054,0.3211762,0.38767055,8.14883,0.32953262,48.295464,234.39354,0.9958406,3.1676064,0.6331023,10.284833,5.0
5520,5520,10.526581,1.1105797,0.41140485,6.017981,0.13831437,31.063204,228.22624,0.9986582,2.9020498,1.1113998,12.082157,4.0
132291,12291,11.160138,1.2550638,0.90139097,11.378816,0.207765,2.914847,88.156525,1.0025098,3.4003644,0.96724224,13.002955,3.0
19554,19554,8.389623,0.2523097,0.37253284,12.724954,0.4544348,67.2116,186.6441,0.99337083,3.4723241,1.5012981,9.92436,6.0
63560,3560,12.944377,1.0544376,0.98523664,2.8404274,0.48839146,39.357426,273.87158,0.99123085,3.7674055,0.5482561,9.350772,4.0
26750,26750,11.957749,1.3016998,0.14199126,10.785935,0.042235214,8.379587,135.56183,1.0017316,3.3077505,1.311259,12.77605,5.0
80535,20535,5.6898184,0.5548099,0.028638812,11.977611,0.2627235,32.107574,240.47298,0.99764454,3.0246837,1.6927974,12.149288,8.0
6311,6311,9.159509,0.3698854,0.20688632,11.340103,0.21563622,43.2513,137.43697,0.9979648,3.3244898,1.1525596,11.5076065,6.0
128255,8255,9.805676,0.40796387,0.70140415,6.3378596,0.2846507,53.326206,254.05054,0.9946186,3.391676,0.5625108,9.286437,6.0
29427,29427,10.674199,1.3157728,0.68987393,12.960244,0.40238622,42.094704,109.434715,0.99616474,3.54974,1.6195947,11.991667,3.0
123827,3827,8.03705,0.9804846,0.53753895,9.762544,0.11893258,11.529209,99.36336,1.0009149,3.1811595,1.1340821,10.6698885,3.0
69661,9661,10.822399,1.126409,0.742731,3.8492613,0.30943248,28.841042,187.32547,0.9951769,3.5117924,0.7523217,11.2013,7.0
170040,50040,9.226901,0.34424838,0.31197223,10.82412,0.19361424,33.781906,98.9146,0.99937445,3.3030298,0.9884953,10.939148,4.0
7155,7155,7.9128942,0.7818828,0.4715694,4.3361096,0.39610845,22.903572,90.32565,0.99786556,3.5790744,1.2680361,11.573746,3.0
20752,20752,7.923402,1.2539312,0.56230336,6.5339155,0.33746326,25.917942,105.578766,0.9960394,3.4470577,1.3977215,10.685362,3.0
73973,13973,8.895125,0.30449978,0.75063473,4.3750067,0.49177957,28.56035,145.57928,0.9953831,3.718032,0.93553066,9.996726,5.0
5898,5898,11.273424,0.9421228,0.19167596,12.942507,0.21756868,33.190098,109.18428,0.99672186,3.453629,1.5800248,12.758888,5.0
109219,49219,13.519072,1.4678924,0.96755445,2.9218245,0.24216871,20.400076,244.01085,0.99685377,3.639233,0.5223837,11.6435,4.0
64430,4430,8.165789,0.9214322,0.24332918,9.790145,0.41958627,41.67183,72.41131,0.9941156,3.468173,1.5694635,12.324686,3.0
100987,40987,6.7853703,0.23636417,0.06457376,12.505705,0.14651638,36.015926,243.93585,1.001158,3.0620682,1.4112151,11.430533,8.0
